 0.5333E+04   0.5335E+01   0.8931E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3116E-04   0.2031E-02   0.3973E+00   0.1020E+02  
 0.5524E+04   0.5240E+01   0.8880E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3145E-04   0.2156E-02   0.3991E+00   0.1020E+02  
 0.5714E+04   0.5145E+01   0.8827E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3174E-04   0.2287E-02   0.4010E+00   0.1020E+02  
 0.5905E+04   0.5050E+01   0.8772E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3203E-04   0.2424E-02   0.4028E+00   0.1019E+02  
 0.6095E+04   0.4955E+01   0.8717E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3232E-04   0.2567E-02   0.4046E+00   0.1019E+02  
 0.6286E+04   0.4860E+01   0.8659E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3261E-04   0.2717E-02   0.4064E+00   0.1019E+02  
 0.6476E+04   0.4765E+01   0.8601E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3290E-04   0.2874E-02   0.4082E+00   0.1019E+02  
 0.6667E+04   0.4670E+01   0.8540E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3320E-04   0.3039E-02   0.4101E+00   0.1019E+02  
 0.6857E+04   0.4575E+01   0.8478E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3349E-04   0.3212E-02   0.4118E+00   0.1019E+02  
 0.7048E+04   0.4480E+01   0.8414E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3378E-04   0.3393E-02   0.4136E+00   0.1019E+02  
 0.7238E+04   0.4385E+01   0.8349E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3407E-04   0.3583E-02   0.4154E+00   0.1019E+02  
 0.7429E+04   0.4289E+01   0.8281E+00   0.1001E+02   0.8223E+00   0.2700E+03   0.2558E+01   0.0000E+00   0.3435E-04   0.3783E-02   0.4171E+00   0.1019E+02  
